estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_dram_bw,time_by_gti_bw,time_by_llc_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,llc_bytes,llc_read_bytes,llc_write_bytes,llc_bytes_ck,llc_read_bytes_ck,llc_write_bytes_ck,llc_total_bw,llc_read_bw,llc_write_bw,llc_total_bw_util,llc_read_bw_util,llc_write_bw_util,llc_read_time,llc_write_time,dram_bytes,dram_write_bytes,dram_read_bytes,dram_bytes_ck,dram_write_bytes_ck,dram_read_bytes_ck,dram_total_bw,dram_read_bw,dram_write_bw,dram_total_bw_util,dram_read_bw_util,dram_write_bw_util,dram_read_time,dram_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
272,546,6,1,0,,,229,[loop in monteCarloSimulation],exp,libm.so.6,Child Function,2.1599953773000005,2.1599953773000005,2.1599953773000005,15.905709700294556,13.579999999999998,2.1599953773000005,2.1599953773000005,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,2.1599953773000005,,0.008743947117818182,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.7098374795779914,1.5543977087072647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,1709837479.5779912,81788621.0,203.4082359465892,0.0,0,0.0,0.0,0,0.0,Detailed static instruction mix was used; Not a Loop; Replaced with GPU math function,0.0,,,,2.1599953773000005,2.1599953773000005,13.579999999999998
272,11,6,1,0,,,229,[loop in monteCarloSimulation],normalRandom,barrier_option_pricing,Child Function,10.410012954099997,10.410012954099997,10.410012954099997,76.65694369734904,13.579999999999998,10.410012954099997,0.18999312880000002,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,10.410012954099997,,0.009442839270836363,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.009943087272727273,,,,,4.629974398999999,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,2799973376.0,1879639104.0,920334272.0,53.213664038861154,35.72265531233466,17.4910087265265,58535030442.74728,39294920843.56812,19240109599.17915,0.2078658751518014,0.13954162231380726,0.06832425283799413,0.006674854772727273,0.0032682325,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,43.999412614717606,39.99946601337964,,,,,,,,,,,0,4758.37251,0,0,0,0,4127.55978,0,0,0,0,408.94311,8553.96363,0,75009.86208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22233360792.729465,1063513896.0,2644.9582209002438,2177151969.388955,104142212.0,259.00159914049306,19588899852.599182,937018357.0,2330.363915133639,0.0,0,0.0,Not a Loop; Calls from System Module are present,4.629974398999999,,,,10.410012954099997,10.410012954099997,13.579999999999998
272,155,11,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.269984201,0.269984201,0.269984201,1.9881016273932253,13.579999999999998,0.269984201,0.269984201,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.269984201,,,,,,,,,,,0.269984201,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.269984201,0.269984201,13.579999999999998
272,12,11,1,0,,,229,[loop in monteCarloSimulation],"std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>",barrier_option_pricing,Child Function,9.950035624300003,9.950035624300003,9.950035624300003,73.26977632032404,13.579999999999998,9.950035624300003,0.06999881129999999,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,9.950035624300003,,0.00915137436690909,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.00979150840909091,,,,,4.359990197999999,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,2757288768.0,1858296704.0,898992064.0,52.40244047180447,35.31704170432048,17.085398767483984,57642684518.98492,38848745874.75253,18793938644.232384,0.20469703309298623,0.1379571941575019,0.06673983893548431,0.006599065,0.0031924434090909093,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,40.57973765556162,36.89067059596511,,,,,,,,,,,0,3940.4863,0,0,0,0,4127.55978,0,0,0,0,408.94311,7736.0774200000005,0,73374.08964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22233360792.729465,1063513896.0,2644.9582209002438,2177151969.388955,104142212.0,259.00159914049306,16169224893.4432,773441115.0,1923.5474432404606,0.0,0,0.0,Not a Loop; Calls from System Module are present,4.359990197999999,,,,9.950035624300003,9.950035624300003,13.579999999999998
272,386,12,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.2800044857,0.2800044857,0.2800044857,2.0618887017673053,13.579999999999998,0.2800044857,0.2800044857,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.2800044857,,,,,,,,,,,0.2800044857,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.2800044857,0.2800044857,13.579999999999998
272,580,12,1,0,,,229,[loop in monteCarloSimulation],"std::normal_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>>",barrier_option_pricing,Child Function,9.600032327300003,9.600032327300003,9.600032327300003,70.69243245434465,13.579999999999998,9.600032327300003,0.6799975199,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,9.600032327300003,,0.009005641914945454,8.533333333333333e-08,5.8181818181818275e-08,5.8181818181818275e-08,0.009715646818181819,,,,,4.079985712299999,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,2735926144.0,1847615360.0,888310784.0,51.99644250544219,35.1140421129774,16.88240039246479,57196086755.98641,38625446324.27515,18570640431.71127,0.20311110353688358,0.13716422700381797,0.06594687653306558,0.006561134090909091,0.0031545127272727272,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4096.000000000006,4096.000000000006,0.0,7.78447287290119e-05,7.78447287290119e-05,0.0,85629.2016019131,85629.2016019131,0.0,6.081619431954055e-07,1.216323886390811e-06,0.0,5.8181818181818275e-08,0.0,4095.9999999999995,0.0,4095.9999999999995,7.784472872901177e-05,0.0,7.784472872901177e-05,85629.20160191295,85629.20160191295,0.0,1.7839417000398534e-06,1.7839417000398534e-06,0.0,8.533333333333333e-08,0.0,,,,,,38.86990017598363,35.33627288725784,,,,,,,,,,,0,3940.4863,0,0,0,0,4127.55978,0,0,0,0,408.94311,6918.19121,0,69284.65859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22233360792.729465,1063513896.0,2644.9582209002438,2177151969.388955,104142212.0,259.00159914049306,14459387413.86521,691652494.0,1720.1392072938713,0.0,0,0.0,Not a Loop; Calls from System Module are present,4.079985712299999,,,,9.600032327300003,9.600032327300003,13.579999999999998
272,191,580,1,0,,,229,[loop in monteCarloSimulation],std::sqrt,barrier_option_pricing,Child Function,0.1500079422,0.1500079422,0.1500079422,1.1046240220913108,13.579999999999998,0.1500079422,0.0200025598,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.1500079422,,0.00029146490749090904,0.0,0.0,0.0,0.0,,,,,0.10000794660000001,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.854918750241779,0.7771988638561627,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,408.94311,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854918750.241779,40894311.0,101.70411921679421,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Not a Loop; Replaced with GPU math function; Calls from System Module are present,0.10000794660000001,,,,0.1500079422,0.1500079422,13.579999999999998
272,348,191,1,0,,,229,[loop in monteCarloSimulation],sqrtf,libm.so.6,Child Function,0.01,0.01,0.01,0.0736377025036819,13.579999999999998,0.01,0.01,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.01,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not a Loop,,,,,0.01,0.01,13.579999999999998
272,338,191,1,0,,,229,[loop in monteCarloSimulation],func@0x4018f0,barrier_option_pricing,Child Function,0.0199974358,0.0199974358,0.0199974358,0.1472565228276878,13.579999999999998,0.0199974358,0.0199974358,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0199974358,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bottom-up static instruction mix was used; Not a Loop,,,,,0.0199974358,0.0199974358,13.579999999999998
272,192,191,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.10000794660000001,0.10000794660000001,0.10000794660000001,0.7364355419734906,13.579999999999998,0.10000794660000001,0.10000794660000001,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.10000794660000001,,,,,,,,,,,,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,40894311.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.10000794660000001,0.10000794660000001,13.579999999999998
272,480,580,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.45999288290000007,0.45999288290000007,0.45999288290000007,3.387281906480119,13.579999999999998,0.45999288290000007,0.45999288290000007,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.45999288290000007,,,,,,,,,,,0.45999288290000007,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.45999288290000007,0.45999288290000007,13.579999999999998
272,58,580,1,0,,,229,[loop in monteCarloSimulation],"std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, (unsigned long)32, (unsigned long)624, (unsigned long)397, (unsigned long)31, (unsigned long)2567483615, (unsigned long)11, (unsigned long)4294967295, (unsigned long)7, (unsigned long)2636928640, (unsigned long)15, (unsigned long)4022730752, (unsigned long)18, (unsigned long)1812433253>, float>::_Adaptor",barrier_option_pricing,Child Function,0.4600061365,0.4600061365,0.4600061365,3.3873795029455085,13.579999999999998,0.4600061365,0.0599998784,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.4600061365,,0.00014573245196363636,0.0,0.0,0.0,0.0,,,,,0.3499919706,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.7098374795779914,1.5543977087072647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,817.88621,0,4089.43105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,1709837479.5779912,81788621.0,203.4082359465892,0.0,0,0.0,Not a Loop; Calls from System Module are present,0.3499919706,,,,0.4600061365,0.4600061365,13.579999999999998
272,163,58,1,0,,,229,[loop in monteCarloSimulation],func@0x401730,barrier_option_pricing,Child Function,0.0500142875,0.0500142875,0.0500142875,0.36829372238586155,13.579999999999998,0.0500142875,0.0500142875,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0500142875,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,327322409.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Bottom-up static instruction mix was used; Not a Loop,0.0,,,,0.0500142875,0.0500142875,13.579999999999998
272,567,58,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.3499919706,0.3499919706,0.3499919706,2.577260460972018,13.579999999999998,0.3499919706,0.3499919706,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.3499919706,,,,,,,,,,,0.3499919706,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.3499919706,0.3499919706,13.579999999999998
272,68,580,1,0,,,229,[loop in monteCarloSimulation],std::normal_distribution<float>::param_type::stddev,barrier_option_pricing,Child Function,0.5200443246,0.5200443246,0.5200443246,3.829486926362298,13.579999999999998,0.5200443246,0.09001254610000001,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.5200443246,,0.00014573245196363636,0.0,0.0,0.0,0.0,,,,,0.4200324986000001,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.7098374795779914,1.5543977087072647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,817.88621,0,2453.65863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,1709837479.5779912,81788621.0,203.4082359465892,0.0,0,0.0,Not a Loop; Calls from System Module are present,0.4200324986000001,,,,0.5200443246,0.5200443246,13.579999999999998
272,462,68,1,0,,,229,[loop in monteCarloSimulation],func@0x401730,barrier_option_pricing,Child Function,0.0099992799,0.0099992799,0.0099992799,0.0736323998527246,13.579999999999998,0.0099992799,0.0099992799,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.0099992799,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Bottom-up static instruction mix was used; Not a Loop,0.0,,,,0.0099992799,0.0099992799,13.579999999999998
272,69,68,1,0,,,229,[loop in monteCarloSimulation],_mcount,libc.so.6,Child Function,0.4200324986000001,0.4200324986000001,0.4200324986000001,3.093022817378499,13.579999999999998,0.4200324986000001,0.4200324986000001,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.4200324986000001,,,,,,,,,,,0.4200324986000001,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.4200324986000001,0.4200324986000001,13.579999999999998
272,100,580,1,0,,,229,[loop in monteCarloSimulation],std::normal_distribution<float>::param_type::mean,barrier_option_pricing,Child Function,0.5999900959000002,0.5999900959000002,0.5999900959000002,4.418189218703978,13.579999999999998,0.5999900959000002,0.1000136384,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.5999900959000002,,0.00014573245196363636,0.0,0.0,0.0,0.0,,,,,0.4799713526,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in monteCarloSimulation],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,81788621.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.7098374795779914,1.5543977087072647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,817.88621,0,2453.65863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0.0,0,0.0,1709837479.5779912,81788621.0,203.4082359465892,0.0,0,0.0,Not a Loop; Calls from System Module are present,0.4799713526,,,,0.5999900959000002,0.5999900959000002,13.579999999999998
