estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_dram_bw,time_by_gti_bw,time_by_llc_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,llc_bytes,llc_read_bytes,llc_write_bytes,llc_bytes_ck,llc_read_bytes_ck,llc_write_bytes_ck,llc_total_bw,llc_read_bw,llc_write_bw,llc_total_bw_util,llc_read_bw_util,llc_write_bw_util,llc_read_time,llc_write_time,dram_bytes,dram_write_bytes,dram_read_bytes,dram_bytes_ck,dram_write_bytes_ck,dram_read_bytes_ck,dram_total_bw,dram_read_bw,dram_write_bw,dram_total_bw_util,dram_read_bw_util,dram_write_bw_util,dram_read_time,dram_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
138,49,48,1,0,,,105,[loop in __cudart770],__cudart771,cuda_barrier_option_pricing,Child Function,0.07071119790000001,0.07071119790000001,0.07071119790000001,2.783905429133859,2.5399999999999996,0.07071119790000001,0.0,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.07071119790000001,,8.888888888888889e-09,0.0,0.0,0.0,7.407407407407407e-10,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in __cudart770],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,64.0,64.0,0.0,0.25396825396825395,0.25396825396825395,0.0,342857142.85714287,342857142.85714287,0.0,0.003968253968253968,0.003968253968253968,0.0,7.407407407407407e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.07500000000000001,0.05555555555555555,,,,,,,,,,,0,4.0,0,0,0,0,0,0,0,0,0,0,2.0,0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,75000000.0,14.0,,0.0,0,,Not a Loop,0.0,,,,0.07071119790000001,0.07071119790000001,2.5399999999999996
138,50,49,1,0,,,105,[loop in __cudart770],func@0x2ac870,libcuda.so.1,Child Function,0.07071119790000001,0.07071119790000001,0.07071119790000001,2.783905429133859,2.5399999999999996,0.07071119790000001,0.07071119790000001,,,,ACC,n/a - part of offload,2,2,,,,,,,,,,0.07071119790000001,,5.925925925925926e-09,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in __cudart770],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0642857142857143,0.047619047619047616,,,,,,,,,,,0,3.0,0,0,0,0,0,0,0,0,0,0,1.0,0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,64285714.28571428,12.0,,0.0,0,,Detailed static instruction mix was used; Not a Loop,0.0,,,,0.07071119790000001,0.07071119790000001,2.5399999999999996
,251,415,1,0,,,,cudaMemcpy,cudaMemcpy,cuda_barrier_option_pricing,,0.23010841569999996,0.23010841569999996,0.23010841569999996,9.05938644488189,2.5399999999999996,0.23010841569999996,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,3.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23010841569999996,0.23010841569999996,2.5399999999999996
,252,251,1,0,,,,__cudart615,__cudart615,cuda_barrier_option_pricing,,0.23010841569999996,0.23010841569999996,0.23010841569999996,9.05938644488189,2.5399999999999996,0.23010841569999996,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,3.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23010841569999996,0.23010841569999996,2.5399999999999996
,253,252,1,0,,,,__cudart590,__cudart590,cuda_barrier_option_pricing,,0.23010841569999996,0.23010841569999996,0.23010841569999996,9.05938644488189,2.5399999999999996,0.23010841569999996,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,3.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23010841569999996,0.23010841569999996,2.5399999999999996
,254,253,1,0,,,,func@0x3040b0,func@0x3040b0,libcuda.so.1,,0.23010841569999996,0.23010841569999996,0.23010841569999996,9.05938644488189,2.5399999999999996,0.23010841569999996,0.23010841569999996,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,3.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23010841569999996,0.23010841569999996,2.5399999999999996
112,220,415,1,0,2,,79,[loop in main],[loop in main],cuda_barrier_option_pricing,Offload Head,0.2398955096,0.2398955096,0.2398955096,9.444705102362207,2.5399999999999996,0.2398955096,0.2398955096,Parallel: Assumed,,,ACC,n/a - part of offload,2,2,1,26.516679276854894,DRAM_BW,26.516679276854894,0.23084854308148148,,0.009046966518518516,0.009046966518518516,0.45071340345633676,0.009046966518518516,0.00904187022222222,0.0002893955526616,0.008325887999999998,0.00231274271412037,0.00231274271412037,0.0007709138271604939,,0.0007159822222222223,0.0007159822222222223,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Head Node,[loop in main],100.0,5.096296296296297e-06,0.0,0.0,,,5.096296296296297e-06,5e-06,0.0,9.62962962962963e-08,0.0,,100000001,100000001,100000001,32,32,32,1,,32,,21504,672,7,1,1,3.2006160843843126,96.79938391561569,0.0,99.9849302761311,800006144,400003072,400003072,400003072,0,0,800006144,,,,,,100000001.0,1.0,100000001.0,399641728.0,399640064.0,1664.0,32.74000868781261,32.739872367276895,0.00013632053571873302,44199011728.54703,44198827695.82381,184032.72322028957,0.08526043929117867,0.08526008428978357,3.550013951008672e-07,0.0007709106172839506,3.2098765432098764e-09,399642623.99999994,399641940.99999994,683.0000000000001,32.740082091177996,32.740026137496564,5.595368142782131e-05,44199110823.09029,44199035285.62036,75537.46992755878,0.12789094566866405,0.2557814541991919,4.37138136154854e-07,0.00231274271412037,3.952546296296297e-09,399642623.99999994,399641940.99999994,683.0000000000001,32.740082091177996,32.740026137496564,5.595368142782131e-05,44199110823.09029,44199035285.62036,75537.46992755878,0.12789094566866405,0.2557814541991919,4.37138136154854e-07,0.00231274271412037,3.952546296296297e-09,399642623.99999994,683.0,399641940.99999994,32.740082091177996,5.5953681427821306e-05,32.740026137496564,44199110823.09029,44199035285.62036,75537.46992755876,0.9208148088143809,0.9208132351170909,1.573697290157474e-06,0.008325873770833332,1.4229166666666666e-08,,,,,,33.178976542119514,24.57701966082927,,,,,,,,,,,0,2.99999997,0,0,0,0,0,0,0,0,0,0,0,0,5.99999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11059658847.37317,100000000.0,0.25022355973721166,0.0,0,0.0,22119317694.74634,200000000.0,0.5004471194744233,0.0,0,0.0,Fallback implemented for dependent_iterations_distance,0.0,,,,0.2398955096,0.2398955096,2.5399999999999996
70,268,415,1,0,3,,37,[loop in main],[loop in main],cuda_barrier_option_pricing,Offload Head,0.240238022,0.240238022,0.240238022,9.458189842519687,2.5399999999999996,0.240238022,0.240238022,Parallel: Assumed,,,ACC,n/a - part of offload,2,2,1,26.553662027436488,DRAM_BW,26.553662027436488,0.23119075681481482,,0.009047265185185185,0.009047265185185185,0.4507282828161263,0.009047265185185185,0.00904216888888889,0.0002893955526616,0.008326186666666667,0.0023128256770833335,0.0023128256770833335,0.0007709125925925926,,0.0007159822222222223,0.0007159822222222223,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Head Node,[loop in main],100.0,5.096296296296297e-06,0.0,0.0,,,5.096296296296297e-06,5e-06,0.0,9.62962962962963e-08,0.0,,100000001,100000001,100000001,32,32,32,1,,32,,21504,672,7,1,1,3.2005103666799704,96.79948963332002,0.0,99.9849302761311,400003072,400003072,0,400003072,400003072,0,0,,,,,,100000001.0,1.0,100000001.0,399641088.0,399640064.0,1024.0,32.738874842220746,32.73879095543121,8.388678953459871e-05,44197481036.998,44197367789.83213,113247.16587170826,0.08525748656828319,0.08525726811310211,2.1845518107968412e-07,0.0007709106172839506,1.9753086419753086e-09,399656960.0,399656277.0,683.0,32.74017508745853,32.74011913562528,5.5951833254034104e-05,44199236368.069016,44199160833.094124,75534.97489294603,0.12789130893538486,0.2557821807470725,4.3712369729714144e-07,0.0023128256770833335,3.952546296296296e-09,399656960.0,399656277.0,683.0,32.74017508745853,32.74011913562528,5.5951833254034104e-05,44199236368.069016,44199160833.094124,75534.97489294603,0.12789130893538486,0.2557821807470725,4.3712369729714144e-07,0.0023128256770833335,3.952546296296296e-09,399656960.0,683.0,399656277.0,32.74017508745853,5.5951833254034104e-05,32.74011913562528,44199236368.069016,44199160833.094124,75534.97489294603,0.9208174243347712,0.9208158506894608,1.573645310269709e-06,0.0083261724375,1.4229166666666666e-08,,,,,,33.17788062647703,24.576207871464465,,,,,,,,,,,0,2.99999997,0,0,0,0,0,0,0,0,0,0,0,0,5.99999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11059293542.15901,100000000.0,0.25021458402726177,0.0,0,0.0,22118587084.31802,200000000.0,0.5004291680545235,0.0,0,0.0,Fallback implemented for dependent_iterations_distance,0.0,,,,0.240238022,0.240238022,2.5399999999999996
,223,415,1,0,,,,cudaDeviceSynchronize,cudaDeviceSynchronize,cuda_barrier_option_pricing,,1.7099969167999998,1.7099969167999998,1.7099969167999998,67.32271325984253,2.5399999999999996,1.7099969167999998,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,4.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7099969167999998,1.7099969167999998,2.5399999999999996
,224,223,1,0,,,,__cudart1041,__cudart1041,cuda_barrier_option_pricing,,1.7099969167999998,1.7099969167999998,1.7099969167999998,67.32271325984253,2.5399999999999996,1.7099969167999998,0.0,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,4.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7099969167999998,1.7099969167999998,2.5399999999999996
,225,224,1,0,,,,func@0x2b1fd0,func@0x2b1fd0,libcuda.so.1,,1.7099969167999998,1.7099969167999998,1.7099969167999998,67.32271325984253,2.5399999999999996,1.7099969167999998,1.7099969167999998,,,,X86,Cannot be modelled: Not a Loop,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,4.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7099969167999998,1.7099969167999998,2.5399999999999996
